dataset,family,seed,draw_seed,budget,rho,accuracy,source
imagenet,learned,42,1712846226,0.02,0.032851404474868305,1.0003633720930232,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,1712846226,0.04,0.0658458704494852,0.9970930232558138,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,1712846226,0.05,0.08134535124042253,0.9963662790697674,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,1712846226,0.06,0.09638984575886121,0.9974563953488372,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,1712846226,0.08,0.12603639932219832,0.9974563953488372,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,2059244268,0.0025,0.003889994850490059,1.0003633720930232,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,2059244268,0.005,0.007785844386880188,1.0003633720930232,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,2059244268,0.01,0.015709945430190726,1.0007267441860463,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,2059244268,0.02,0.03217701003671569,1.0010901162790697,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,2059244268,0.04,0.06600805000142795,0.9970930232558138,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,2059244268,0.05,0.08237417502105648,0.9967296511627907,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,2059244268,0.06,0.09823569269113133,0.9970930232558138,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,2059244268,0.08,0.12870394584732536,0.9967296511627907,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,325141848,0.0025,0.0038426271429818143,1.0003633720930232,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,325141848,0.005,0.0076564346135396906,1.0003633720930232,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,325141848,0.01,0.015330014461962553,1.0007267441860463,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,325141848,0.02,0.0311721677915058,1.0007267441860463,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,325141848,0.04,0.06417064670920783,1.0018168604651163,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,325141848,0.05,0.0803621342274434,1.0018168604651163,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,325141848,0.06,0.09616043757866086,1.001453488372093,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,325141848,0.08,0.12691095722211618,0.9974563953488372,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,366946340,0.0025,0.004076232303540326,1.0,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,366946340,0.005,0.008166604074167898,1.0003633720930232,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,366946340,0.01,0.01648856116196398,1.0007267441860463,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,366946340,0.02,0.03371384129425822,0.9992732558139534,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,366946340,0.04,0.06804068988199154,0.9967296511627907,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,366946340,0.05,0.08417629888051968,0.9960029069767442,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,366946340,0.06,0.09971659601579096,0.9960029069767442,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,366946340,0.08,0.12979253691123444,0.993095930232558,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,342173717,0.0025,0.0037026114438775243,1.0007267441860463,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,342173717,0.005,0.0074034265396643,1.0003633720930232,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,342173717,0.01,0.014929536901989964,0.9992732558139534,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,342173717,0.02,0.03066163783384357,1.0003633720930232,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,342173717,0.04,0.06393609131681999,0.998546511627907,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,342173717,0.05,0.08055683429961864,0.9974563953488372,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,342173717,0.06,0.09685206006089145,0.9952761627906976,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,342173717,0.08,0.12836923937239117,0.9923691860465115,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,780632440,0.0025,0.0038529704497959694,1.0,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,780632440,0.005,0.007677871972576485,1.0,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,780632440,0.01,0.015358014775956568,0.9992732558139534,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,780632440,0.02,0.031029627993854645,1.0003633720930232,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,780632440,0.04,0.06338527819009707,0.9989098837209301,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,780632440,0.05,0.079503956595212,1.0003633720930232,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,780632440,0.06,0.09541200150198158,0.9989098837209301,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,780632440,0.08,0.1265488192780951,0.9981831395348836,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,460493296,0.0025,0.003901266721276805,1.0,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,460493296,0.005,0.007782881915107777,1.0007267441860463,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,460493296,0.01,0.015604953568481005,1.0007267441860463,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,460493296,0.02,0.03165912814946122,1.0021802325581395,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,460493296,0.04,0.06465513435233848,1.0007267441860463,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,460493296,0.05,0.08081003946956021,0.9981831395348836,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,460493296,0.06,0.09659572864472918,0.9945494186046511,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,460493296,0.08,0.1273101715715528,0.9927325581395349,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,1456730185,0.0025,0.0037669146856362024,1.0003633720930232,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,1456730185,0.005,0.007553836760434266,0.9996366279069766,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,1456730185,0.01,0.01530295306824815,1.0003633720930232,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,1456730185,0.02,0.03153851144683468,0.9974563953488372,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,1456730185,0.04,0.06522195267139815,0.9970930232558138,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,1456730185,0.05,0.08165410717424579,0.9938226744186045,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,1456730185,0.06,0.09764588629852612,0.9923691860465115,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,1456730185,0.08,0.1285615757668232,0.9901889534883721,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,1763599044,0.0025,0.004048929246528566,1.0003633720930232,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,1763599044,0.005,0.008114703583015831,1.0003633720930232,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,1763599044,0.01,0.01641697381673361,1.0003633720930232,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,1763599044,0.02,0.03365448380586972,0.9989098837209301,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,1763599044,0.04,0.06789080839650416,1.0007267441860463,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,1763599044,0.05,0.0839140238268956,0.9967296511627907,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,1763599044,0.06,0.09936650350905674,0.9941860465116279,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,1763599044,0.08,0.12952638134110012,0.9920058139534883,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,299045659,0.0025,0.00400520990816666,1.0007267441860463,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,299045659,0.005,0.008025530199530282,1.0007267441860463,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,299045659,0.01,0.016219692151140264,1.0003633720930232,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,299045659,0.02,0.033148679228254756,1.0,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,299045659,0.04,0.06702422674179104,1.0,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,299045659,0.05,0.08316154276427146,0.9996366279069766,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,299045659,0.06,0.09883541788908962,0.9960029069767442,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,learned,42,299045659,0.08,0.12937791765425058,0.9967296511627907,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,1712846226,0.01,0.007958810484388922,0.9992942836979534,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,1712846226,0.025,0.019994477657423623,0.9992942836979534,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,1712846226,0.05,0.04073129224342721,0.9985885673959068,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,1712846226,0.1,0.08540379914802447,1.0003528581510233,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,1712846226,0.2,0.17863439066151546,0.9957657021877204,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,2059244268,0.01,0.00804884198448607,0.9992942836979534,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,2059244268,0.025,0.02021702622735588,0.9985885673959068,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,2059244268,0.05,0.04115803311610239,0.99894142554693,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,2059244268,0.1,0.08619345819378359,0.9992942836979534,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,2059244268,0.2,0.18017241256433086,0.99894142554693,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,325141848,0.01,0.008225840421912997,0.9992942836979534,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,325141848,0.025,0.020671991375171075,0.9985885673959068,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,325141848,0.05,0.04212984456260235,0.99894142554693,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,325141848,0.1,0.08815489963238356,0.9985885673959068,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,325141848,0.2,0.1833192530565768,0.9904728299223712,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,366946340,0.01,0.008069899756436412,0.9996471418489766,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,366946340,0.025,0.020283702848838604,0.9992942836979534,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,366946340,0.05,0.04138610461334013,0.9992942836979534,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,366946340,0.1,0.08692754663266955,1.0,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,366946340,0.2,0.18093521521560216,0.9982357092448834,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,342173717,0.01,0.008012519179705668,0.99894142554693,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,342173717,0.025,0.02014672996129815,0.9978828510938602,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,342173717,0.05,0.04110737661802801,0.9992942836979534,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,342173717,0.1,0.08625889436337698,0.9996471418489766,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,342173717,0.2,0.1801228804701561,0.9908256880733944,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
imagenet,sinusoidal,42,780632440,0.01,0.008293189247207091,0.9996471418489766,analysis/v18_canonical_pipeline/inputs/imagenet_base/session_1_seeds_42/noise_all_families.json
