dataset,pe_type,seed,direction,kind,functional_gain,probe_radius,rho_rel_calibration,rho_rel_heldout,delta_ce,damage_efficiency,parameter_radius_global_rms,parameter_space_cosine_to_task_gradient,attention_task_alignment_cosine,source_file
imagenet,sinusoidal,1011,random_28,gaussian random,2.299287718006638,0.0001,0.0302187350982986,0.0327126239779164,-0.0041189705953001,-0.1259137939555329,0.0338343197268286,-0.0053866994567215,9.449073174431404e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1011,random_29,gaussian random,2.256692802510959,0.0001,0.0295151765838305,0.0316559451425863,0.0041352645494043,0.1306315300578803,0.0341779337597859,-0.0031288405880331,3.944585497817968e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1011,random_30,gaussian random,2.3180739555162115,0.0001,0.0292360853754581,0.0320732004214381,-0.0180028048343956,-0.561303661556716,0.0334410170099298,-0.0052653718739748,-0.0001113443466654,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1011,random_31,gaussian random,2.282033746323662,0.0001,0.0301371410411981,0.0309171690728337,0.0093690254725515,0.3030363307352081,0.0347362238572423,0.0040858872234821,9.56047323675702e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1011,task_gradient,held-out task-gradient ascent,3.6440311933008,0.0001,0.0311705680501943,0.0320486975478813,0.2416639076545834,7.540521960168065,0.0103535031849863,1.0,0.0011789866408734,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_00,gaussian random,2.238309115545057,0.0001,0.0304334058735943,0.0305159255358727,-0.0078329928219318,-0.256685408827723,0.0364457600704511,0.0040522068738937,3.825539190788813e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_01,gaussian random,2.2439633383628577,0.0001,0.0303307511378685,0.030734898526484,0.014420801308006,0.4691995744049639,0.0363609772083856,0.001037623733282,-4.673851554016391e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_02,gaussian random,2.236928025122378,0.0001,0.0303965032377342,0.0304971659852525,0.0054430761374533,0.1784780966233192,0.0362944655571383,0.0036567486822605,2.054158693747575e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_03,gaussian random,2.22761310484844,0.0001,0.0305209484943376,0.0306840787173034,0.0082961260341107,0.2703723357818272,0.0367167719750355,-0.0041079982183873,-1.9736337503212388e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_04,gaussian random,2.237421499440672,0.0001,0.0304251458938097,0.0306419184121399,-0.0052374517545104,-0.1709244076714006,0.036355423883019,0.0035214815288782,-9.20647032669948e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_05,gaussian random,2.2277926638444274,0.0001,0.030386410030609,0.0306547253364916,0.0022982889786362,0.0749733998073165,0.0369130178975486,0.0016776857664808,6.618903188516452e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_06,gaussian random,2.238919887483552,0.0001,0.0304240028382437,0.0301851565193286,-0.0040307873860001,-0.133535414448459,0.0354803657702404,0.0008318588952533,3.712237756492248e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_07,gaussian random,2.243816230900288,0.0001,0.0304831493538651,0.0305050374454182,0.001032646279782,0.0338516640613781,0.0364774527601645,-0.0003590561100281,-3.929470955376865e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_08,gaussian random,2.229065764966088,0.0001,0.0302751616677945,0.0305078125949379,-0.0130699686706066,-0.4284138244895102,0.0359191173946925,-0.0031897991430014,9.00094983752601e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_09,gaussian random,2.24736440892078,0.0001,0.0304141004857611,0.0306392003150215,-0.0021270094439387,-0.0694211801244668,0.0360255199131565,-3.8165693695191294e-05,-4.5419132844907485e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_10,gaussian random,2.2430069147941607,0.0001,0.0304975691952739,0.0308767286810011,0.0023818961344659,0.0771421143435944,0.0360899964818681,-0.0022049755789339,0.0002119515781548,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_11,gaussian random,2.2334145479897862,0.0001,0.0304231980493477,0.0305580937153064,-0.0060803163796663,-0.1989756441063837,0.0366790885339142,-0.0039708400145173,-0.0001553421579407,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_12,gaussian random,2.2261863275245086,0.0001,0.0304407867129898,0.0309169478029037,-0.0195346134714782,-0.6318415904445629,0.036786478212544,1.2440326827345416e-05,-0.0001190160951942,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_13,gaussian random,2.2419245091057083,0.0001,0.0304679130534552,0.0304523235086282,-0.000762200448662,-0.0250293035421774,0.0358568295097761,-0.0029576618690043,-9.81619467287178e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_14,gaussian random,2.2293759581906323,0.0001,0.0303467856394785,0.0305999524040405,-0.0033435765653848,-0.109267377976162,0.0363682053367143,0.0023830451536923,-1.2494895541416036e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_15,gaussian random,2.222514911520853,0.0001,0.0304657689832029,0.0306891439845318,-0.0003675506450235,-0.0119765688221489,0.0364698230264433,-0.002214347012341,-0.0001240975581061,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_16,gaussian random,2.239715941217732,0.0001,0.030535252826387,0.0306498024515547,0.0004946151748299,0.0161376301074615,0.0359602758020327,-4.308966890675947e-05,-5.562247321037522e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_17,gaussian random,2.2450310524326693,0.0001,0.0303365790094259,0.0306591962565555,0.0116293341852724,0.3793098190819617,0.0358913527085092,0.0042084851302206,2.5161030149239413e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_18,gaussian random,2.238658698278703,0.0001,0.030373591930455,0.0305780016474825,-0.0079882703721523,-0.2612423945895757,0.0363880392915037,0.0021472407970577,-4.390466313391568e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_19,gaussian random,2.2458868432212253,0.0001,0.030416005903746,0.0305029020192745,-0.0084847449325025,-0.2781618918469153,0.0363624478000558,-0.0019578456413,-6.318927477100535e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_20,gaussian random,2.2427978334539818,0.0001,0.0303601214463027,0.0305502375330404,-0.0155951189808547,-0.510474557325076,0.0357399944337517,-0.0036745970137417,-5.946234300718233e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_21,gaussian random,2.2388370176610937,0.0001,0.0302700278195672,0.0305318935370789,-0.0003431346267461,-0.0112385635803905,0.0361178478533258,-0.0007159122033044,-0.0002434330973639,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_22,gaussian random,2.247950411874948,0.0001,0.0303052208314197,0.0304577769133711,0.0135879102163016,0.446122849180647,0.0360832542532002,0.0015698600327596,-6.480150465499609e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_23,gaussian random,2.235453173730524,0.0001,0.0303924421152286,0.0306180645078968,-0.0023137079551815,-0.0755667607462536,0.0361974621252229,-0.0005762733635492,-7.09131577243113e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_24,gaussian random,2.231691360660775,0.0001,0.0304051002815495,0.03055245551264,-0.0056835883297026,-0.1860272189039344,0.0363044526304032,0.0002444600977469,-1.888569256846194e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_25,gaussian random,2.248190886918877,0.0001,0.0303236944494967,0.0304988307329505,-0.0016440446488559,-0.0539051697834343,0.0359550650800422,-0.0058470186777412,2.7995347320219428e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_26,gaussian random,2.238949882407859,0.0001,0.0304059804036611,0.0306965111563614,0.0126544591039419,0.4122442136659375,0.0363939658849444,0.0058474326506257,0.0001395038383102,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_27,gaussian random,2.2380811004858763,0.0001,0.0303378057058727,0.0306316463364573,0.0043961438350379,0.1435164074026838,0.0357105910324754,0.0005745658418163,1.468860560824116e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_28,gaussian random,2.2372196419870085,0.0001,0.0304504092223491,0.030667899680325,0.0098154339939355,0.3200556313360011,0.0361561880020328,-0.0018259137868881,-0.0001022558855156,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_29,gaussian random,2.243129046169397,0.0001,0.0303465531144154,0.0307144137512944,0.0088174808770418,0.2870795760075419,0.03598792343922,0.0010384045308455,-5.143930835057521e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_30,gaussian random,2.2392938468444084,0.0001,0.0303955985112617,0.0308209376226905,0.016813981346786,0.5455376326516254,0.036338463323108,-0.0007067728438414,5.9738674932035854e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,random_31,gaussian random,2.2436443844083622,0.0001,0.0303889885044807,0.030645875186739,-0.0059628365561366,-0.1945722391611388,0.0357166934730965,-0.0011966224992647,-1.7905900493661577e-05,imagenet_seeds_1011_1213.json
imagenet,sinusoidal,1213,task_gradient,held-out task-gradient ascent,3.2015577894884144,0.0001,0.0306882866988509,0.0311269333524226,0.2394341160543263,7.692184557451458,0.0119465893397011,1.0,0.0006184112021587,imagenet_seeds_1011_1213.json
imagenet,rope,42,random_00,gaussian random,2.7266060535281467,0.0001,0.0299889054982358,0.0303376634090835,-0.0003562932834029,-0.0117442559302784,0.030958456166869,-0.0233766380697488,-5.449373520354849e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_01,gaussian random,2.702386885402805,0.0001,0.0299767455069938,0.0303278272702175,-0.0022082282230257,-0.0728119493477305,0.0306778635208938,0.0061275819316506,-5.000567375423125e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_02,gaussian random,2.6638153354251584,0.0001,0.0300007745466438,0.0302224035433762,-0.0041304240003228,-0.1366676212365005,0.0311421799880122,-0.0086543569341301,-0.0001257699617015,imagenet_seeds_42_123.json
imagenet,rope,42,random_03,gaussian random,2.7419747720168237,0.0001,0.0299896665184864,0.0302686863312392,-0.001963899936527,-0.064882232252681,0.0305629381008285,-0.0110061708837747,-8.358762504573309e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_04,gaussian random,2.6884482070970925,0.0001,0.0300647936085651,0.0301764623872105,-0.0009602168574929,-0.0318200604554589,0.030679781366289,-0.0066304849460721,-4.725668493154988e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_05,gaussian random,2.674159260272116,0.0001,0.0299980787244415,0.0302682409914023,0.0045043211430311,0.148813442588572,0.0309966997104639,-0.0065887854434549,5.348254628425239e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_06,gaussian random,2.683262505861348,0.0001,0.0299831208061799,0.0302963723127694,3.2265204936265945e-05,0.0010649857548346,0.0311605605563436,0.0135650457814335,-7.297695474357797e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_07,gaussian random,2.663402272500829,0.0001,0.0300283430164436,0.0303485677560532,0.0028097894974052,0.0925839242230749,0.0313974379847185,-0.0026681483723223,9.261993822958632e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_08,gaussian random,2.673812574265252,0.0001,0.0299937128263337,0.0303424769570281,0.0010061240755021,0.0331589301996358,0.0301667684414776,0.0042220833711326,3.9074672425310575e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_09,gaussian random,2.675836220111496,0.0001,0.030012630214526,0.0303205138539847,0.0023625181056559,0.0779181420550174,0.0307426768278294,-0.0095781991258263,2.2592521585685917e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_10,gaussian random,2.693858992987863,0.0001,0.029957407327851,0.0302696680030545,0.0020922031253576,0.0691187998872832,0.0307651041175705,-0.0161177273839712,4.2749302980767225e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_11,gaussian random,2.6619995389993942,0.0001,0.0299071513162292,0.0301937383007231,0.0009671188890933,0.0320304455003584,0.0315187800864696,0.0244372822344303,-1.100262121222106e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_12,gaussian random,2.719001502897721,0.0001,0.0299946151141011,0.0302572177860786,0.0031418823637068,0.1038391033147936,0.0299200663670333,0.0200211014598608,-5.826057300990629e-06,imagenet_seeds_42_123.json
imagenet,rope,42,random_13,gaussian random,2.6674540544180587,0.0001,0.0300103150010966,0.0302723527661282,0.0009571323171257,0.0316173745899504,0.031359840947527,0.0051288260146975,3.747141787188796e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_14,gaussian random,2.66778612528444,0.0001,0.0299913967987865,0.0302403331999633,0.0013518258929252,0.0447027446419439,0.0307338260340478,0.0018479217542335,4.264557539641209e-06,imagenet_seeds_42_123.json
imagenet,rope,42,random_15,gaussian random,2.712351663738324,0.0001,0.0299810854484363,0.0303919714405599,0.0010890238918364,0.0358326176360851,0.0308272885995081,0.0081998240202665,1.6894379866745594e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_16,gaussian random,2.6852660134959505,0.0001,0.0300232390492681,0.0302407743512421,0.0034456234425306,0.1139396565216955,0.0304572505748241,-0.0238795336335897,9.532737403655508e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_17,gaussian random,2.6873359497618083,0.0001,0.0299939126275487,0.0301948716477754,-0.002025953028351,-0.0670959311231357,0.0305575781591887,0.0028083284851163,-8.744689838076262e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_18,gaussian random,2.700597413942244,0.0001,0.0299763208568341,0.0304046616021022,-0.0021804780699312,-0.07171525532718,0.030364554006781,0.0063273403793573,-3.1929111278276435e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_19,gaussian random,2.67257644627432,0.0001,0.0299341686751667,0.0303588540858024,0.0006411024369299,0.0211174781208147,0.0306222089135976,0.003551353001967,-4.202834819843146e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_20,gaussian random,2.672034323255816,0.0001,0.0299901612965392,0.0303576634242268,-0.0035213134251534,-0.1159942178666925,0.0318532102130912,-0.0139632858335971,-7.447721702248516e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_21,gaussian random,2.6911193335384325,0.0001,0.0299965194809697,0.0302838085141112,-0.0013350173830986,-0.0440835366686633,0.0309690118495866,-0.0139837218448519,-5.79785190761858e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_22,gaussian random,2.674437970563733,0.0001,0.0300001033078987,0.0304785650411205,0.0008624801412224,0.0282979247894004,0.0307816311963324,-0.02036071754992,-5.0677447331400135e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_23,gaussian random,2.697511373859101,0.0001,0.0300073868649788,0.0302527731651426,-0.0010737148113548,-0.0354914508330765,0.0304343587202619,0.0089283883571624,4.624276991148205e-06,imagenet_seeds_42_123.json
imagenet,rope,42,random_24,gaussian random,2.6717220845486214,0.0001,0.0300036387711269,0.0302828884063948,8.509401232004166e-05,0.0028099701447921,0.0308205822384053,-0.0034821354784071,-5.744452751331669e-06,imagenet_seeds_42_123.json
imagenet,rope,42,random_25,gaussian random,2.665950233099705,0.0001,0.0300396223926619,0.0301816607215766,0.0007175002247095,0.023772721830266,0.0305065877086377,0.0066372998990118,6.219201438100281e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_26,gaussian random,2.6974701368447067,0.0001,0.0299989404163579,0.0303170430733971,-0.0020540934056043,-0.0677537515987766,0.0317323772844751,0.0219385903328657,-6.893590999800695e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_27,gaussian random,2.6423839392435675,0.0001,0.0299901159256718,0.0303626153397623,0.0017344616353511,0.0571249089033433,0.0314159026052171,-0.0133120762184262,5.991586043133732e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_28,gaussian random,2.6517469963788787,0.0001,0.0299982070246662,0.0302627827929477,-0.0017095538787543,-0.0564903066069905,0.0321486539425628,0.0041073043830692,-8.424935816772394e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_29,gaussian random,2.655693877131977,0.0001,0.0299910687266254,0.0302493011565912,0.0008242847397923,0.0272497118371522,0.0313651430613054,-0.0075219590216875,3.176698268615262e-05,imagenet_seeds_42_123.json
imagenet,rope,42,random_30,gaussian random,2.7018244603816037,0.0001,0.0300525553984489,0.0303238976933171,1.6549136489629745e-05,0.000545745690643,0.0313776850902232,-0.0077955746091902,-4.571596487888266e-06,imagenet_seeds_42_123.json
imagenet,rope,42,random_31,gaussian random,2.674089002892729,0.0001,0.0299865953087861,0.0301750249697005,-0.0001285220496356,-0.0042592193300486,0.0302839207793484,0.0183148775249719,-2.8398397729183475e-05,imagenet_seeds_42_123.json
imagenet,rope,42,task_gradient,held-out task-gradient ascent,3.2206849452852664,0.0001,0.0299866870115895,0.0314215913892352,0.0040402542799711,0.1285821023487459,0.0157344480240984,1.0,9.84614953013284e-05,imagenet_seeds_42_123.json
imagenet,rope,123,random_00,gaussian random,2.610211153121695,0.0001,0.0300006024095946,0.0301288760130222,-0.0032577873207628,-0.1081284054325426,0.030811123157327,0.0197318624705076,-5.038796776540749e-05,imagenet_seeds_42_123.json
